target_id	length	eff_length	est_counts	tpm
AT3G54990.1	1041	862	1	1.49341
AT3G31420.1	4104	3925	0	0
AT3G11170.1	1825	1646	97.9269	76.5878
AT3G46200.1	1140	961	6	8.03739
AT3G17100.1	1167	988	81	105.54
AT3G29180.1	2009	1830	25	17.5864
AT3G42553.1	4086	3907	0	0
AT3G11640.1	700	521	0	0
AT3G59430.1	1828	1649	5	3.90334
AT3G29175.1	5149	4970	0	0
AT3G44330.1	2071	1892	43	29.2573
AT3G13090.1	4401	4222	0	0
AT3G05960.1	1524	1345	0	0
AT3G59610.1	1675	1496	0	0
AT3G16560.1	2166	1987	9	5.83085
AT3G07950.1	1272	1093	33	38.867
AT3G44880.1	1985	1806	36	25.6609
AT3G47430.1	979	800	13	20.919
AT3G27530.1	3148	2969	41	17.7771
AT3G49080.1	1709	1530	20	16.8277
AT3G16555.1	1050	871	0	0
AT3G27520.1	999	820	3	4.70971
AT3G05970.1	2354	2175	29	17.1643
AT3G27510.1	2123	1944	1	0.662202
AT3G22930.1	821	642	3	6.01552
AT3G33235.1	2592	2413	0	0
AT3G07550.1	1708	1529	6	5.05162
AT3G22942.1	1125	946	3.10548	4.22595
AT3G11630.1	1008	829	279	433.248
AT3G14390.1	1980	1801	27.6787	19.7842
AT3G32190.1	1077	898	0	0
AT3G42550.1	1293	1114	0	0
AT3G44340.1	3723	3544	54	19.6149
AT3G03670.1	1172	993	0	0
AT3G42545.1	5658	5479	0	0
AT3G27490.1	2049	1870	1	0.688407
AT3G22940.1	1239	1060	0	0
AT3G62250.1	704	525	230.573	565.373
AT3G14550.1	1308	1129	0	0
AT3G04040.1	765	586	0	0
AT3G33377.1	1871	1692	0	0
AT3G17890.1	675	496	3	7.78622
AT3G04790.1	1928	1749	86	63.2988
AT3G07940.1	1561	1382	13	12.1094
AT3G54970.1	1251	1072	6	7.20516
AT3G27500.1	2249	2070	0	0
AT3G20083.1	1583	1404	6.25064	5.73119
AT3G09120.1	1625	1446	0	0
AT3G11650.1	892	713	2	3.611
AT3G61940.1	1313	1134	0	0
AT3G14940.1	3314	3135	54	22.174
AT3G52510.1	651	472	1	2.72738
AT3G20400.1	312	133	0	0
AT3G31422.1	2127	1948	0	0
AT3G14380.1	772	593	0	0
AT3G48870.1	3157	2978	123	53.1701
AT3G03650.1	1909	1730	0	0
AT3G61420.1	2129	1950	14	9.24231
AT3G59790.1	1182	1003	0	0
AT3G20410.1	2110	1931	32	21.3331
AT3G19370.1	2436	2257	27	15.3999
AT3G59600.1	749	570	29.79	67.2795
AT3G10670.1	1376	1197	35	37.641
AT3G46510.1	2502	2323	39	21.6124
AT3G17070.1	1141	962	14	18.7344
AT3G16510.1	1303	1124	2	2.29061
AT3G30390.1	1937	1758	193	141.327
AT3G09910.1	1076	897	2	2.87028
AT3G61920.1	867	688	0	0
AT3G07980.1	4514	4335	13	3.86048
AT3G17860.1	1588	1409	11	10.0501
AT3G17880.1	1436	1257	22	22.5307
AT3G46210.1	1062	883	8	11.6632
AT3G22910.1	3054	2875	0	0
AT3G53790.1	1065	886	0	0
AT3G16550.1	1476	1297	0	0
AT3G30380.1	1558	1379	6	5.60111
AT3G61930.1	672	493	1	2.6112
AT3G07960.1	2817	2638	1	0.487992
AT3G14190.1	903	724	2	3.55614
AT3G13950.1	854	675	0	0
AT3G42806.1	4660	4481	15	4.30927
AT3G61290.1	1503	1324	0	0
AT3G20390.1	971	792	103	167.417
AT3G17090.1	1642	1463	41	36.0767
AT3G59360.1	1902	1723	17	12.7014
AT3G16540.1	1668	1489	0	0
AT3G07970.1	1382	1203	0	0
AT3G17080.1	579	400	0	0
AT3G09650.1	2621	2442	11	5.79875
AT3G22920.1	699	520	0	0
AT3G08740.1	958	779	91	150.38
AT3G48170.1	1752	1573	49	40.1009
AT3G16530.1	1094	915	10.3062	14.4998
AT3G47420.1	2016	1837	22	15.417
AT3G11160.1	714	535	0	0
AT3G66652.1	3070	2891	0	0
AT3G13680.1	1433	1254	0	0
AT3G49870.1	939	760	38	64.3661
AT3G33215.1	1207	1028	0	0
AT3G42621.1	1671	1492	0	0
AT3G52460.1	903	724	2	3.55614
AT3G07280.1	2294	2115	14	8.52128
AT3G48130.1	177	15.5846	0	0
AT3G20460.1	1470	1291	3	2.99145
AT3G33225.1	2843	2664	0	0
AT3G51895.1	2276	2097	19	11.6639
AT3G05990.1	1956	1777	20	14.4887
AT3G42622.1	4557	4378	0	0
AT3G44262.1	208	32.1317	0	0
AT3G03620.1	1738	1559	0	0
AT3G08500.1	1370	1191	0	0
AT3G10010.1	4184	4005	6	1.92857
AT3G46140.1	1131	952	0	0
AT3G49860.1	682	503	2	5.11857
AT3G04110.1	2629	2450	2	1.05087
AT3G07290.1	2643	2464	3	1.56736
AT3G08490.1	1067	888	0	0
AT3G13682.1	2241	2062	1	0.624307
AT3G09900.1	1001	822	15.2314	23.8536
AT3G43660.1	824	645	0	0
AT3G49880.1	2066	1887	7	4.77544
AT3G46150.1	429	250	0	0
AT3G49890.1	1010	831	4.49744	6.96708
AT3G08040.1	1999	1820	7	4.95124
AT3G62720.1	1791	1612	14	11.1802
AT3G48140.1	632	453	238	676.341
AT3G60630.1	2244	2065	6	3.7404
AT3G17040.1	2144	1965	68	44.5485
AT3G42620.1	447	268	0	0
AT3G07260.1	914	735	0	0
AT3G07270.1	1904	1725	19	14.1792
AT3G47390.1	2182	2003	11	7.06966
AT3G62725.1	3774	3595	0	0
AT3G13990.1	2915	2736	21	9.88076
AT3G33230.1	465	286	0	0
AT3G04860.1	1437	1258	7	7.16316
AT3G20450.1	545	366	3	10.5518
AT3G16440.1	1179	1000	2	2.57464
AT3G04320.1	871	692	5	9.30146
AT3G17810.1	1739	1560	59	48.6872
AT3G35003.1	555	376	0	0
AT3G46660.1	1824	1645	3	2.3477
AT3G05430.1	3053	2874	3	1.34376
AT3G46650.1	1416	1237	0	0
AT3G08505.2	1375	1196	2	2.15271
AT3G08530.1	5638	5459	180.538	42.5737
AT3G49840.1	1768	1589	7	5.67102
AT3G17330.1	2405	2226	10	5.78312
AT3G11070.1	1890	1711	12	9.02856
AT3G52440.1	744	565	0	0
AT3G08520.1	78	4.20281	3.19067	977.303
AT3G32047.1	1509	1330	0	0
AT3G32900.1	1965	1786	0	0
AT3G59830.1	1694	1515	0	0
AT3G44713.1	1881	1702	1.49601	1.13152
AT3G61300.1	3050	2871	2	0.896776
AT3G17030.1	2007	1828	1	0.704224
AT3G49830.1	1422	1243	0	0
AT3G05725.1	590	411	0	0
AT3G07010.1	1673	1494	32	27.5732
AT3G14980.1	3913	3734	13	4.48184
AT3G04100.1	624	445	0	0
AT3G14560.1	1088	909	8	11.3296
AT3G44250.1	1500	1321	0	0
AT3G46630.1	939	760	13	22.02
AT3G32180.1	308	129	0	0
AT3G06010.1	3710	3531	28	10.2082
AT3G33201.1	4139	3960	0	0
AT3G49850.1	1384	1205	6	6.4099
AT3G04870.1	1999	1820	47.8895	33.8732
AT3G44260.1	1040	861	3	4.48544
AT3G14970.1	663	484	0	0
AT3G52450.1	1645	1466	3	2.63436
AT3G53830.1	1626	1447	56	49.8203
AT3G51890.1	1067	888	9	13.0472
AT3G46130.1	771	592	9	19.5708
AT3G08510.1	2305	2126	122	73.8726
AT3G32901.1	1948	1769	0	0
AT3G06000.1	636	457	0	0
AT3G17320.1	1230	1051	0	0
AT3G48120.1	1256	1077	5	5.97642
AT3G05720.1	1587	1408	0	0
AT3G33205.1	2239	2060	0	0
AT3G59580.1	2884	2705	4	1.90362
AT3G66654.1	1056	877	17	24.9538
AT3G51910.1	819	640	35	70.4004
AT3G03980.1	983	804	7	11.208
AT3G16450.1	1273	1094	193	227.105
AT3G30410.1	1733	1554	0	0
AT3G11900.1	1645	1466	17	14.928
AT3G62660.1	1957	1778	36	26.065
AT3G29762.1	268	89.0004	0	0
AT3G04230.1	670	491	5	13.1092
AT3G53820.1	429	250	0	0
AT3G52480.1	909	730	5	8.81727
AT3G45420.1	2004	1825	1	0.705382
AT3G62650.2	742	563	82	187.496
AT3G62670.1	1287	1108	0	0
AT3G42556.1	342	163	0	0
AT3G05685.1	543	364	1	3.5366
AT3G11090.1	603	424	6	18.2168
AT3G42560.1	297	118	0	0
AT3G42900.1	2050	1871	0	0
AT3G47400.1	2054	1875	1	0.686572
AT3G48150.1	1967	1788	4	2.87991
AT3G14360.1	1714	1535	1	0.838646
AT3G29763.1	1518	1339	0	0
AT3G44190.1	1517	1338	30	28.8637
AT3G42570.1	453	274	0	0
AT3G44264.1	1434	1255	0	0
AT3G46183.1	4578	4399	0	0
AT3G11910.1	3841	3662	77	27.0682
AT3G13710.1	2294	2115	0	0
AT3G48850.1	1404	1225	0	0
AT3G29740.1	264	85.0011	0	0
AT3G61890.1	986	807	13	20.7375
AT3G45430.1	2025	1846	2	1.39471
AT3G47410.1	666	487	0	0
AT3G44290.1	1172	993	0	0
AT3G29750.1	1266	1087	0	0
AT3G46930.1	1844	1665	6	4.639
AT3G44270.1	1136	957	0	0
AT3G29755.1	3936	3757	0	0
AT3G44267.1	1451	1272	0	0
AT3G62640.1	612	433	0	0
AT3G17830.1	1780	1601	1	0.804073
AT3G44280.1	766	587	11	24.1236
AT3G46186.1	378	199	0	0
AT3G10000.1	1446	1267	0	0
AT3G29760.1	1862	1683	10	7.64897
AT3G30411.1	5073	4894	0	0
AT3G16480.1	1898	1719	22	16.4753
AT3G07020.2	2493	2314	33	18.3585
AT3G62710.1	2110	1931	0	0
AT3G16460.1	2415	2236	308	177.323
AT3G31425.1	1815	1636	0	0
AT3G55230.1	1099	920	21	29.3845
AT3G03990.1	1139	960	26	34.865
AT3G11150.1	1289	1110	0	0
AT3G13690.1	3321	3142	42	17.208
AT3G42910.1	1950	1771	0	0
AT3G46670.1	1732	1553	5	4.14463
AT3G52470.1	970	791	23	37.4316
AT3G55000.1	1099	920	13	18.1904
AT3G15640.1	1068	889	28	40.5456
AT3G42610.1	609	430	0	0
AT3G59330.1	937	758	4	6.79325
AT3G49220.1	2053	1874	46	31.5991
AT3G42600.1	660	481	0	0
AT3G51920.1	756	577	34	75.856
AT3G29766.1	2417	2238	0	0
AT3G44770.1	1518	1339	1	0.961405
AT3G51930.1	1441	1262	2	2.04013
AT3G14960.1	1444	1265	11	11.1941
AT3G05700.1	1265	1086	8	9.48303
AT3G46160.1	1182	1003	0	0
AT3G05690.1	1464	1285	3	3.00542
AT3G04010.1	1733	1554	2	1.65678
AT3G16470.1	1588	1409	113	103.242
AT3G45410.1	2115	1936	11	7.31433
AT3G62680.1	1173	994	14	18.1313
AT3G13980.1	1225	1046	22	27.0756
AT3G29765.1	1611	1432	0	0
AT3G04020.1	1056	877	3	4.40361
AT3G42580.1	2712	2533	0	0
AT3G62690.1	1354	1175	5	5.47796
AT3G15760.1	843	664	9	17.4486
AT3G22880.1	1376	1197	8	8.60365
AT3G62700.1	4816	4637	75	20.8215
AT3G46170.1	867	688	0	0
AT3G59340.1	1325	1146	1	1.12332
AT3G04000.1	1056	877	3	4.40361
AT3G17820.1	1341	1162	43	47.6375
AT3G03630.1	1634	1455	6	5.30854
AT3G46180.1	1383	1204	2	2.13841
AT3G48840.1	570	391	0	0
AT3G04810.1	2229	2050	24	15.0711
AT3G12320.1	1218	1039	50	61.95
AT3G11080.1	2873	2694	1	0.477848
AT3G13720.1	938	759	19	32.2254
AT3G44000.1	1513	1334	0	0
AT3G05950.1	796	617	0	0
AT3G19410.1	1122	943	0	0
AT3G11580.1	1106	927	2	2.77739
AT3G29643.1	3701	3522	0	0
AT3G61180.1	1631	1452	21	18.6183
AT3G08720.1	1814	1635	7.15288	5.63184
AT3G04580.1	3104	2925	11	4.84121
AT3G05935.1	638	459	1	2.80462
AT3G07830.1	1460	1281	0	0
AT3G20110.1	1862	1683	0	0
AT3G29647.1	525	346	0	0
AT3G17940.1	1307	1128	19	21.6836
AT3G10460.1	640	461	0	0
AT3G29660.1	1179	1000	0	0
AT3G11590.1	2218	2039	25.2721	15.9555
AT3G45480.1	1208	1029	0	0
AT3G11330.1	1924	1745	16	11.8035
AT3G29650.1	3616	3437	0	0
AT3G29648.1	2831	2652	0	0
AT3G07050.1	1843	1664	27	20.888
AT3G60250.1	1359	1180	15	16.3643
AT3G10640.1	1033	854	15	22.611
AT3G42450.1	762	583	0	0
AT3G13760.1	1959	1780	1	0.723214
AT3G07200.1	923	744	5	8.65135
AT3G52550.1	830	651	1	1.97745
AT3G03220.1	1174	995	4	5.17516
AT3G44430.1	1494	1315	20	19.579
AT3G20120.1	1687	1508	11	9.39028
AT3G44440.1	225	46.6066	0	0
AT3G11200.1	1294	1115	42	48.491
AT3G03210.1	1540	1361	6	5.67519
AT3G17950.1	885	706	5	9.11701
AT3G49240.1	2122	1943	12	7.95052
AT3G32397.1	2514	2335	0	0
AT3G44425.1	2655	2476	0	0
AT3G09090.1	3157	2978	38	16.4265
AT3G60260.1	1329	1150	14	15.6717
AT3G16640.1	956	777	1429	2367.55
AT3G06640.1	2374	2195	1	0.586479
AT3G17300.1	600	421	6	18.3466
AT3G07820.1	1400	1221	0	0
AT3G11570.1	1905	1726	1.32662	0.989451
AT3G60920.1	5826	5647	0	0
AT3G03230.1	1091	912	0	0
AT3G19420.1	2338	2159	65	38.7568
AT3G09680.1	661	482	0	0
AT3G50080.1	1779	1600	8	6.43661
AT3G09920.1	2807	2628	22	10.7767
AT3G05650.1	2894	2715	0	0
AT3G50580.1	889	710	0	0
AT3G62190.1	1160	981	14	18.3716
AT3G42474.1	481	302	0	0
AT3G60245.1	592	413	236	735.612
AT3G29700.1	399	220	0	0
AT3G42472.1	881	702	0	0
AT3G07220.1	1210	1031	20	24.9723
AT3G62180.1	857	678	0	0
AT3G16610.1	1965	1786	0	0
AT3G60930.1	2313	2134	1	0.603243
AT3G42476.1	658	479	0	0
AT3G07040.1	3073	2894	5	2.22412
AT3G12660.1	768	589	0	0
AT3G42480.1	417	238	0	0
AT3G16600.1	1917	1738	0	0
AT3G44710.1	1702	1523	0	0
AT3G45470.1	669	490	0	0
AT3G50570.1	781	602	4	8.55363
AT3G42478.1	2730	2551	0	0
AT3G61280.1	1976	1797	0	0
AT3G07840.1	1296	1117	0	0
AT3G52540.1	1305	1126	2	2.28654
AT3G25890.1	1781	1602	11	8.83929
AT3G16620.1	3473	3294	16	6.25293
AT3G54700.1	1646	1467	0	0
AT3G54710.1	1673	1494	1	0.861661
AT3G11600.1	751	572	11	24.7562
AT3G17930.1	815	636	28	56.6745
AT3G50590.1	5231	5052	66	16.8177
AT3G42460.1	609	430	0	0
AT3G07210.1	2179	2000	12	7.72393
AT3G62160.1	1443	1264	0	0
AT3G14730.1	1962	1783	1	0.721998
AT3G29670.1	1479	1300	2	1.98049
AT3G29680.1	1384	1205	2	2.13663
AT3G44205.1	2301	2122	0	0
AT3G11620.2	1336	1157	11	12.239
AT3G16630.1	3033	2854	40	18.0423
AT3G42471.1	3177	2998	0	0
AT3G09915.1	1172	993	0	0
AT3G25882.1	534	355	0	0
AT3G46760.1	1014	835	0	0
AT3G29690.1	543	364	0	0
AT3G42470.1	5193	5014	0	0
AT3G14200.1	1292	1113	80	92.5299
AT3G62170.1	2211	2032	0	0
AT3G29695.1	2445	2266	0	0
AT3G20130.1	1824	1645	1	0.782566
AT3G05640.1	1737	1558	19	15.699
AT3G44450.1	583	404	1	3.18644
AT3G05630.1	3505	3326	4	1.54819
AT3G14540.1	1984	1805	0	0
AT3G12000.1	1359	1180	0	0
AT3G46320.1	518	339	16.7508	63.6096
AT3G46330.1	2904	2725	0	0
AT3G17980.1	1072	893	0	0
AT3G54910.1	1689	1510	7	5.96772
AT3G61035.1	1023	844	0	0
AT3G54720.1	2278	2099	18	11.0394
AT3G17270.1	405	226	0	0
AT3G11990.1	653	474	0	0
AT3G46500.1	1212	1033	3	3.73859
AT3G44705.1	5254	5075	0	0
AT3G42430.1	513	334	0	0
AT3G19440.1	1638	1459	0	0
AT3G03170.1	792	613	2	4.20007
AT3G30751.1	405	226	0	0
AT3G50110.1	2251	2072	5	3.10647
AT3G33072.1	2537	2358	0	0
AT3G32904.1	993	814	0	0
AT3G50610.1	690	511	0	0
AT3G03180.1	629	450	4	11.4429
AT3G60270.1	564	385	0	0
AT3G26265.1	3532	3353	0	0
AT3G19450.1	1568	1389	52	48.1935
AT3G11210.1	1370	1191	4	4.3235
AT3G03160.1	700	521	26	64.2425
AT3G50120.1	1819	1640	0	0
AT3G31430.1	1011	832	0	0
AT3G32395.1	930	751	0	0
AT3G03150.1	692	513	99	248.43
AT3G07770.1	2687	2508	98	50.302
AT3G26270.1	1551	1372	0	0
AT3G54900.1	806	627	117	240.218
AT3G50620.1	1488	1309	6	5.90063
AT3G11250.1	1243	1064	24	29.0373
AT3G33071.1	2736	2557	0	0
AT3G18000.1	1912	1733	4.79413	3.56122
AT3G09990.1	1254	1075	0	0
AT3G44840.1	1047	868	0	0
AT3G14890.1	2299	2120	5	3.03614
AT3G61980.1	745	566	3	6.82326
AT3G44460.1	1232	1053	0	0
AT3G07190.1	1157	978	3	3.94884
AT3G42445.1	2320	2141	0	0
AT3G44850.1	1605	1426	6	5.4165
AT3G07790.1	1852	1673	31	23.8535
AT3G29033.1	504	325	0	0
AT3G46300.1	970	791	0	0
AT3G07780.1	1933	1754	53	38.8985
AT3G42440.1	411	232	0	0
AT3G61970.1	1389	1210	5	5.31951
AT3G20150.1	3882	3703	5	1.73821
AT3G07800.1	1426	1247	8	8.25868
AT3G03190.1	798	619	5	10.3984
AT3G50090.1	969	790	0	0
AT3G10080.1	903	724	13	23.1149
AT3G17290.1	1665	1486	0	0
AT3G03200.1	1440	1261	0	0
AT3G20140.1	1533	1354	0	0
AT3G17970.1	2062	1883	18	12.3058
AT3G14790.1	2348	2169	17	10.0897
AT3G07195.1	941	762	1	1.6894
AT3G25905.1	604	425	1	3.02899
AT3G42438.1	2475	2296	0	0
AT3G11970.1	4501	4322	0	0
AT3G50100.1	1288	1109	1	1.16079
AT3G30743.1	3467	3288	0	0
AT3G60910.1	978	799	15	24.1675
AT3G42432.1	1563	1384	0	0
AT3G17280.1	1161	982	0	0
AT3G60900.1	1880	1701	3	2.27041
AT3G42431.1	7224	7045	0	0
AT3G47460.1	3733	3554	12	4.34661
AT3G25920.1	1124	945	232.887	317.249
AT3G09085.1	608	429	2	6.0015
AT3G04220.1	2604	2425	0	0
AT3G11964.1	5691	5512	32	7.47357
AT3G42433.1	2103	1924	0	0
AT3G13110.1	1686	1507	25	21.3557
AT3G30742.1	1475	1296	0	0
AT3G19430.1	1878	1699	1	0.757694
AT3G10630.1	1749	1570	9.82606	8.05688
AT3G46310.1	375	196	0	0
AT3G26618.1	1581	1402	29	26.6279
AT3G42436.1	1208	1029	0	0
AT3G42434.1	5199	5020	0	0
AT3G11980.1	2112	1933	0	0
AT3G25910.1	1515	1336	42.1134	40.579
AT3G44210.1	432	253	0	0
AT3G44480.1	4038	3859	38.2021	12.7438
AT3G07850.1	1691	1512	1	0.851403
AT3G07230.1	371	192	54	362.059
AT3G62220.1	1367	1188	7	7.58523
AT3G29732.1	3845	3666	0	0
AT3G48890.1	990	811	41	65.0804
AT3G32093.1	655	476	0	0
AT3G25880.1	210	33.6633	0	0
AT3G46240.1	1305	1126	0	0
AT3G52520.1	402	223	0	0
AT3G20087.1	763	584	0	0
AT3G42510.1	393	214	0	0
AT3G44370.1	1908	1729	4	2.97819
AT3G47440.1	971	792	0	0
AT3G42520.1	441	262	0	0
AT3G44870.1	1198	1019	0	0
AT3G04840.1	1074	895	203	291.985
AT3G20085.1	176	15.2527	0	0
AT3G46700.1	1514	1335	7	6.75
AT3G29734.1	2847	2668	0	0
AT3G14395.1	559	380	0	0
AT3G49980.1	1149	970	0	0
AT3G42500.1	423	244	0	0
AT3G27473.1	1989	1810	0	0
AT3G49990.1	1762	1583	29	23.5833
AT3G46720.1	1419	1240	0	0
AT3G46260.1	1305	1126	0	0
AT3G59390.2	1016	837	8	12.3041
AT3G29720.1	663	484	0	0
AT3G06650.1	2203	2024	80	50.8823
AT3G46270.1	1673	1494	3	2.58498
AT3G31900.1	1182	1003	0	0
AT3G14920.1	1999	1820	27	19.0976
AT3G52525.1	803	624	2	4.12603
AT3G46250.1	2306	2127	0	0
AT3G53770.1	375	196	0	0
AT3G29727.1	1792	1613	0	0
AT3G46710.1	2544	2365	1	0.544322
AT3G08670.1	2101	1922	31	20.7633
AT3G04310.1	810	631	3	6.12039
AT3G44380.1	698	519	6	14.8823
AT3G54960.1	1962	1783	31	22.3819
AT3G29725.1	1358	1179	0	0
AT3G50000.1	1467	1288	50	49.9737
AT3G62210.1	1334	1155	0	0
AT3G29730.1	2579	2400	0	0
AT3G20362.1	144	8.51793	0	0
AT3G19390.1	1653	1474	15	13.1003
AT3G29736.1	1647	1468	0	0
AT3G11940.1	1017	838	232	356.395
AT3G42535.1	1803	1624	0	0
AT3G08980.1	792	613	0	0
AT3G29739.1	1434	1255	0	0
AT3G14210.1	1483	1304	385	380.076
AT3G10660.1	2142	1963	6	3.93476
AT3G29738.1	207	31.3862	1	41.0155
AT3G13730.1	1914	1735	7	5.1938
AT3G48180.1	455	276	1	4.66421
AT3G42540.1	627	448	0	0
AT3G17900.1	3061	2882	18	8.04018
AT3G29170.1	703	524	8	19.6538
AT3G19380.1	1708	1529	18	15.1549
AT3G32150.1	726	547	0	0
AT3G45450.1	1026	847	0	0
AT3G33448.1	390	211	0	0
AT3G46230.1	724	545	88	207.861
AT3G59420.1	3395	3216	13	5.20373
AT3G61950.1	1311	1132	4	4.54884
AT3G20380.1	1358	1179	3	3.27563
AT3G62240.1	2701	2522	19	9.6983
AT3G11950.1	2010	1831	8	5.62456
AT3G59380.1	1174	995	29	37.5199
AT3G14930.1	1662	1483	91	78.9928
AT3G48880.1	1392	1213	17	18.0416
AT3G46680.1	1350	1171	0	0
AT3G49010.1	891	712	189	341.719
AT3G42530.1	2670	2491	0	0
AT3G44200.1	3328	3149	22	8.99367
AT3G46690.1	1633	1454	5	4.42683
AT3G05940.1	1858	1679	11	8.43391
AT3G08730.1	1864	1685	40.8471	31.2068
AT3G60210.1	826	647	24	47.7523
AT3G42810.1	465	286	0	0
AT3G22945.1	208	32.1317	0.89452	35.838
AT3G33520.1	1474	1295	7	6.9585
AT3G27480.1	2143	1964	0	0
AT3G22950.1	989	810	6	9.53572
AT3G62230.1	1598	1419	0	0
AT3G09110.1	1666	1487	0	0
AT3G20370.1	1396	1217	47	49.7158
AT3G59370.1	522	343	2	7.50625
AT3G49230.1	937	758	0	0
AT3G04050.1	1533	1354	0	0
AT3G29710.1	2010	1831	0	0
AT3G04060.1	1487	1308	3	2.95257
AT3G50060.1	1137	958	5	6.7188
AT3G14910.1	1613	1434	11	9.87485
AT3G50070.1	1385	1206	7	7.47202
AT3G07880.1	1206	1027	60	75.2087
AT3G14900.1	2002	1823	7	4.94309
AT3G53750.1	1557	1378	17	15.8813
AT3G46750.1	1547	1368	0	0
AT3G53760.1	2667	2488	7	3.62189
AT3G54940.2	1346	1167	0	0
AT3G14410.1	1322	1143	8	9.01012
AT3G20350.1	2671	2492	6	3.09949
AT3G17910.1	1436	1257	11	11.2653
AT3G29160.1	2067	1888	20	13.6369
AT3G62200.1	2083	1904	6	4.05669
AT3G07890.1	1835	1656	18	13.9926
AT3G29156.1	4725	4546	0	0
AT3G47450.1	1911	1732	24	17.8382
AT3G44860.1	1234	1055	0	0
AT3G07870.1	1612	1433	14	12.5768
AT3G20090.1	1720	1541	5	4.1769
AT3G54930.1	1924	1745	2	1.47544
AT3G07030.1	1218	1039	16	19.824
AT3G54690.1	1430	1251	18	18.5226
AT3G54920.1	1840	1661	68	52.7019
AT3G29150.1	882	703	0	0
AT3G16570.1	717	538	26	62.2126
AT3G46290.1	3032	2853	19	8.57312
AT3G61040.1	1598	1419	0	0
AT3G16580.1	1371	1192	0	0
AT3G42490.1	804	625	0	0
AT3G49070.1	1251	1072	0	0
AT3G46280.1	1619	1440	10	8.93973
AT3G17920.1	3033	2854	9	4.05953
AT3G20100.1	1813	1634	21.7494	17.1349
AT3G50560.1	1159	980	18	23.6447
AT3G27460.1	1322	1143	0	0
AT3G17310.2	2641	2462	17	8.8889
AT3G07860.1	884	705	5	9.12994
AT3G29153.1	4501	4322	0	0
AT3G13940.1	1558	1379	13	12.1357
AT3G13750.1	3313	3134	186	76.4013
AT3G50020.1	291	112	0	0
AT3G45460.1	1416	1237	0	0
AT3G33545.1	1083	904	0	0
AT3G33555.1	823	644	0	0
AT3G46730.1	2544	2365	0	0
AT3G20360.1	1320	1141	0	0
AT3G42820.1	2721	2542	0	0
AT3G44410.1	720	541	0	0
AT3G61170.1	2352	2173	1	0.592417
AT3G11960.1	4400	4221	30	9.14941
AT3G05937.1	874	695	1	1.85226
AT3G13740.1	1083	904	14	19.9364
AT3G44390.1	282	103	0	0
AT3G60220.1	1489	1310	8	7.86151
AT3G52527.1	349	170	0	0
AT3G50010.1	2419	2240	2	1.14939
AT3G33537.1	3758	3579	0	0
AT3G44400.1	3314	3135	0	0
AT3G13100.1	4606	4427	2	0.581577
AT3G33565.1	3742	3563	0	0
AT3G50030.1	1506	1327	0	0
AT3G07920.1	862	683	0	0
AT3G61960.1	2366	2187	24	14.127
AT3G59630.1	1849	1670	6	4.62511
AT3G10650.1	4395	4216	46	14.0457
AT3G50540.1	321	142	0	0
AT3G50050.1	2147	1968	4	2.61651
AT3G43970.1	369	190	0	0
AT3G27470.1	1803	1624	8	6.34149
AT3G50550.1	592	413	11	34.287
AT3G07900.1	1892	1713	1	0.751501
AT3G32400.1	1467	1288	0	0
AT3G16590.1	1125	946	0	0
AT3G20260.1	2202	2023	18	11.4542
AT3G46740.1	2795	2616	68	33.4625
AT3G59620.1	727	548	0	0
AT3G33570.1	1637	1458	0	0
AT3G52530.1	1056	877	1	1.46787
AT3G07910.1	552	373	27	93.1841
AT3G44420.2	548	369	0	0
AT3G54950.1	2106	1927	5	3.34022
AT3G50040.1	1509	1330	2	1.93582
AT3G14400.1	2712	2533	33	16.7713
AT3G45010.1	1715	1536	15	12.5715
AT3G30722.1	1785	1606	0	0
AT3G55240.1	681	502	71	182.071
AT3G29580.1	921	742	0	0
AT3G55730.1	1500	1321	7	6.82154
AT3G53070.1	318	139	0	0
AT3G54140.1	2064	1885	48	32.7806
AT3G55740.1	1715	1536	25	20.9525
AT3G10113.1	1011	832	0	0
AT3G43370.1	708	529	0	0
AT3G57870.1	908	729	87	153.631
AT3G03050.1	4206	4027	30	9.59018
AT3G55720.1	1499	1320	2	1.95049
AT3G04510.1	1323	1144	0	0
AT3G32445.1	2281	2102	0	0
AT3G18950.1	1944	1765	3	2.18808
AT3G55710.1	1530	1351	3	2.8586
AT3G24340.1	3399	3220	0	0
AT3G57860.1	1279	1100	9	10.5326
AT3G59040.2	2312	2133	27.9509	16.8691
AT3G43570.1	963	784	0	0
AT3G24070.1	1625	1446	15	13.354
AT3G30847.1	515	336	0	0
AT3G01513.1	821	642	0	0
AT3G43360.1	2028	1849	0	0
AT3G22480.2	602	423	19	57.823
AT3G19540.1	2134	1955	21	13.828
AT3G21140.1	1557	1378	15	14.0129
AT3G18960.1	847	668	8.19949	15.8015
AT3G33011.1	3193	3014	0	0
AT3G61720.1	2388	2209	0	0
AT3G48490.1	522	343	2	7.50625
AT3G43359.1	1053	874	0	0
AT3G18955.1	931	752	0	0
AT3G12545.1	372	193	0	0
AT3G05210.1	1505	1326	14	13.5916
AT3G57880.1	2960	2781	64	29.6255
AT3G59030.1	1729	1550	1.04912	0.871322
AT3G22470.1	2037	1858	0	0
AT3G01311.1	879	700	0	0
AT3G53060.1	258	79.0036	0	0
AT3G14610.1	1787	1608	11	8.8063
