target_id	length	eff_length	est_counts	tpm
AT3G21450.1	813	634	0	0
AT3G58740.1	1800	1621	0	0
AT3G59550.1	2472	2293	3	1.8909
AT3G18470.1	704	525	0	0
AT3G27870.1	3587	3408	6	2.5445
AT3G52790.1	488	309	2	9.35453
AT3G43688.1	5128	4949	0	0
AT3G03405.1	582	403	0	0
AT3G58770.1	2722	2543	0	0
AT3G32100.1	240	61.0822	0	0
AT3G23470.1	1467	1288	4.61051	5.17349
AT3G56050.1	2104	1925	75	56.3094
AT3G29470.1	525	346	0	0
AT3G43123.1	519	340	0	0
AT3G19850.1	1965	1786	43	34.7967
AT3G43126.1	3741	3562	0	0
AT3G43304.1	8751	8572	0	0
AT3G43307.1	2969	2790	0	0
AT3G32095.1	1477	1298	0	0
AT3G18460.1	555	376	0	0
AT3G52800.1	1129	950	33	50.2043
AT3G18130.1	1248	1069	20.3022	27.4484
AT3G21420.1	1494	1315	6	6.59441
AT3G62600.1	1453	1274	33	37.4365
AT3G22590.1	1440	1261	13	14.8997
AT3G54470.1	1679	1500	40	38.5407
AT3G52100.1	2091	1912	11	8.31487
AT3G63260.1	1645	1466	15	14.7879
AT3G28412.1	1557	1378	0	0
AT3G58760.1	1646	1467	12	11.8223
AT3G45570.1	939	760	0	0
AT3G60370.1	1014	835	21	36.3482
AT3G52780.1	1482	1303	0	0
AT3G01200.1	1463	1284	10	11.256
AT3G61240.1	2402	2223	32	20.8047
AT3G13180.1	1926	1747	24	19.855
AT3G20330.1	1741	1562	15	13.8791
AT3G16785.1	3865	3686	24	9.41037
AT3G03410.1	396	217	0	0
AT3G57330.1	3277	3098	28	13.0625
AT3G43303.1	396	217	0	0
AT3G43730.1	3030	2851	0	0
AT3G29460.1	1398	1219	0	0
AT3G54020.1	1517	1338	6	6.48106
AT3G19055.1	342	163	0	0
AT3G12960.1	341	162	0	0
AT3G59310.2	1761	1582	6.65167	6.0768
AT3G20320.1	1449	1270	24	27.3123
AT3G55850.2	2183	2004	18	12.9815
AT3G18520.2	2082	1903	28	21.2652
AT3G14350.1	2749	2570	53.1799	29.9065
AT3G04590.2	1665	1486	14	13.6163
AT3G51880.2	959	780	86	159.351
AT3G19400.1	1253	1074	10	13.4569
AT3G55630.3	1692	1513	14	13.3733
AT3G21070.1	1942	1763	17	13.9363
AT3G07930.3	1645	1466	5	4.92932
AT3G62020.1	824	645	6	13.4444
AT3G47560.2	1047	868	27	44.9567
AT3G16857.2	2669	2490	54	31.3433
AT3G17510.1	1938	1759	127	104.349
AT3G06770.2	1855	1676	19	16.3844
AT3G46110.1	1302	1123	2	2.57395
AT3G61160.2	1811	1632	5	4.42793
AT3G59950.1	1905	1726	16.4994	13.8158
AT3G18780.2	1756	1577	371	340.011
AT3G29185.2	1399	1220	29	34.3549
AT3G62770.1	1625	1446	20	19.99
AT3G16520.3	1656	1477	100	97.8521
AT3G57390.1	1156	977	6	8.8758
AT3G26115.2	1456	1277	3	3.39532
AT3G56410.2	4828	4649	23.5467	7.32018
AT3G51800.2	1581	1402	65	67.0064
AT3G61870.1	1058	879	77	126.605
AT3G22425.2	1238	1059	13	17.7418
AT3G59320.1	1202	1023	5	7.06391
AT3G13224.2	1968	1789	13	10.5023
AT3G53900.2	1184	1005	16	23.0094
AT3G23050.1	1258	1079	176	235.745
AT3G17611.1	1425	1246	4	4.63973
AT3G28130.2	1346	1167	5	6.19227
AT3G51620.2	2809	2630	16	8.79255
AT3G06110.2	741	562	13	33.4316
AT3G11820.1	1524	1345	18	19.342
AT3G43740.2	820	641	13	29.3114
AT3G06080.2	2122	1943	57	42.3987
AT3G05420.2	2315	2136	31	20.9754
AT3G22420.2	2126	1947	15	11.1346
AT3G09410.1	1740	1561	10	9.25865
AT3G18380.2	1453	1274	10	11.3444
AT3G13870.1	2910	2731	76	40.22
AT3G20080.1	1825	1646	2	1.75611
AT3G07810.2	2451	2272	41	26.0811
AT3G16760.1	1861	1682	22	18.9037
AT3G57810.2	1331	1152	10	12.5458
AT3G54380.1	1364	1185	9	10.9768
AT3G17609.2	668	489	0	0
AT3G52390.2	1089	910	2.23608	3.55137
AT3G02150.2	1432	1253	6	6.92071
AT3G15880.2	3975	3796	36	13.7065
AT3G10490.2	1793	1614	15	13.4319
AT3G07460.2	1038	859	57	95.903
AT3G08650.2	2155	1976	40	29.2566
AT3G09150.2	1358	1179	10	12.2585
AT3G08940.2	1124	945	1749	2674.91
AT3G53570.1	1927	1748	12	9.9218
AT3G22260.2	1164	985	4	5.86914
AT3G59890.1	1444	1265	8	9.14008
AT3G63500.2	3699	3520	56.6891	23.276
AT3G50210.1	1390	1211	14	16.7084
AT3G10980.1	2532	2353	22	13.513
AT3G13672.2	1662	1483	0	0
AT3G05710.2	1584	1405	15	15.43
AT3G19570.2	2624	2445	10	5.91115
AT3G59680.2	994	815	1	1.77334
AT3G11930.3	1116	937	98	151.16
AT3G01060.1	1614	1435	25	25.179
AT3G25900.1	1354	1175	7	8.61015
AT3G18100.1	2655	2476	4	2.33486
AT3G53740.2	627	448	150	483.909
AT3G06930.2	2025	1846	16	12.5268
AT3G53990.1	919	740	76	148.434
AT3G09100.2	2781	2602	22	12.2199
AT3G24560.2	2123	1944	2	1.48691
AT3G48160.2	1775	1596	1	0.905561
AT3G01930.2	2055	1876	9	6.93363
AT3G54000.1	1635	1456	4	3.97054
AT3G14860.2	1868	1689	25	21.3925
AT3G27430.2	1230	1051	49	67.382
AT3G13080.1	4793	4614	23	7.20445
AT3G42180.1	1471	1292	0	0
AT3G10300.3	1264	1085	17	22.6449
AT3G18680.1	1322	1143	38.7327	48.9758
AT3G45050.2	817	638	8	18.1226
AT3G02860.2	1288	1109	10	13.0322
AT3G14740.2	1273	1094	1	1.32109
AT3G63250.1	1364	1185	18	21.9536
AT3G47490.1	890	711	13	26.4256
AT3G10260.3	1386	1207	21	25.1456
AT3G13062.2	1716	1537	40	37.6129
AT3G53780.2	1724	1545	4	3.74181
AT3G61390.2	1476	1297	0	0
AT3G55480.2	3549	3370	21	9.00617
AT3G02090.2	2060	1881	169	129.852
AT3G10720.2	2050	1871	58	44.8028
AT3G45090.1	2535	2356	15	9.20167
AT3G14840.2	3394	3215	54	24.2752
AT3G54890.1	1109	930	3426	5324.21
AT3G15690.2	1162	983	19	27.9351
AT3G62940.2	1235	1056	16	21.8981
AT3G59970.3	2047	1868	151.091	116.899
AT3G46450.2	2085	1906	22	16.6821
AT3G59060.2	1879	1700	89	75.6644
AT3G56310.1	1567	1388	50	52.0632
AT3G53500.2	1232	1053	42	57.6463
AT3G53970.1	1185	1006	18	25.8598
AT3G63220.2	1757	1578	5	4.57945
AT3G59090.2	1537	1358	13	13.8355
AT3G21710.2	923	744	16	31.0812
AT3G45770.1	1401	1222	37	43.7604
AT3G01090.2	2208	2029	36	25.6431
AT3G60880.2	1487	1308	11	12.1545
AT3G02200.2	1596	1417	46	46.9179
AT3G24120.2	1353	1174	17	20.9282
AT3G24068.1	486	307	0	0
AT3G05741.1	803	624	0	0
AT3G25597.1	845	666	4	8.68033
AT3G19184.1	1189	1010	0	0
AT3G55646.1	1022	843	0	0
AT3G24093.1	1145	966	0	0
AT3G05327.1	956	777	0	0
AT3G43833.1	974	795	0	0
AT3G20557.1	844	665	0	0
AT3G42179.1	489	310	0	0
AT3G43863.1	756	577	0	0
AT3G44326.1	1240	1061	0	0
AT3G45577.1	847	668	0	0
AT3G60966.1	1049	870	0	0
AT3G27906.1	925	746	8	15.4989
AT3G51171.1	1204	1025	0	0
AT3G23167.1	234	55.1953	0	0
AT3G48231.1	414	235	0	0
AT3G23125.1	86	4.47418	0	0
AT3G50925.1	273	94.0001	0	0
AT3G20997.1	231	52.2911	0	0
AT3G23165.1	234	55.1953	0	0
AT3G51375.1	92	4.70392	0	0
AT3G22886.1	602	423	0	0
AT3G61182.1	261	82.002	0	0
AT3G30245.1	249	70.019	0	0
AT3G24508.1	252	73.0112	0	0
AT3G23727.1	279	100	0	0
AT3G27503.1	530	351	0	0
AT3G42542.1	246	67.0317	0	0
AT3G42473.1	363	184	0	0
AT3G27835.1	240	61.0822	0	0
AT3G61175.1	234	55.1953	0	0
AT3G27283.1	231	52.2911	0	0
AT3G45093.1	243	64.0516	0	0
AT3G42557.1	354	175	0	0
AT3G43083.1	237	58.1281	0	0
AT3G43505.1	231	52.2911	0	0
AT3G61177.1	228	49.4247	0	0
AT3G33187.1	267	88.0006	0	0
AT3G61172.1	225	46.6066	0	0
AT3G24513.1	258	79.0036	0	0
AT3G25265.1	246	67.0317	0	0
AT3G27831.1	234	55.1953	0	0
AT3G23715.1	288	109	0	0
AT3G06985.1	213	36.0583	0	0
AT3G04945.1	231	52.2911	0	0
AT3G04903.1	264	85.0011	0	0
AT3G17155.1	410	231	0	0
AT3G13405.1	191	21.4282	0	0
AT3G61185.1	373	194	0	0
AT3G04943.1	246	67.0317	0	0
AT3G10195.1	360	181	0	0
AT3G61897.1	112	5.68809	0	0
AT3G20993.1	234	55.1953	0	0
AT3G04545.1	246	67.0317	0	0
AT3G05727.1	511	332	105	457.09
AT3G07005.1	237	58.1281	0	0
AT3G13403.1	174	14.6185	0	0
AT3G10745.1	100	5.05223	0	0
AT3G63375.1	91	4.6639	0	0
AT3G18217.1	165	12.1958	0	0
AT3G12340.1	1753	1574	3	2.75465
AT3G12345.1	813	634	90	205.165
AT3G01323.1	367	188	0	0
AT3G02750.3	2276	2097	34	23.4332
AT3G12140.3	1535	1356	11	11.7242
AT3G12250.4	1068	889	2	3.25146
AT3G12977.1	1053	874	1	1.65363
AT3G18660.2	2183	2004	1	0.721195
AT3G19860.2	1288	1109	40	52.129
AT3G24614.1	140	8.03036	0	0
AT3G28690.2	1772	1593	34	30.8471
AT3G46590.2	2319	2140	42	28.3652
AT3G46980.3	1883	1704	8	6.78533
AT3G47630.2	1339	1160	2	2.49185
AT3G52210.3	1286	1107	12.6224	16.4795
AT3G55677.1	594	415	0	0
AT3G61560.2	865	686	4	8.42726
AT3G61898.1	305	126	0	0
AT3G03950.3	1771	1592	13	11.8019
AT3G05380.2	3610	3431	15	6.31861
AT3G07110.2	893	714	75	151.815
AT3G13920.2	1764	1585	216	196.959
AT3G21100.2	2221	2042	5	3.53887
AT3G24200.2	1991	1812	16	12.7618
AT3G26510.5	1695	1516	63	60.0609
AT3G26910.2	2253	2074	5	3.48427
AT3G28760.2	1506	1327	3	3.26739
AT3G45960.2	973	794	1	1.82025
AT3G48070.2	1307	1128	13	16.6565
AT3G51770.2	3802	3623	25	9.97292
AT3G53530.2	1086	907	4.63734	7.38946
AT3G57550.2	1777	1598	37	33.4638
AT3G59020.2	3943	3764	37	14.207
AT3G59820.2	2696	2517	9	5.16785
AT3G24615.1	102	5.14791	0	0
AT3G18715.1	282	103	0	0
AT3G02493.1	415	236	1	6.12405
AT3G18518.1	162	11.5236	0	0
AT3G55515.1	240	61.0822	0	0
AT3G63088.1	147	8.91948	1	162.036
AT3G46613.1	435	256	0	0
AT3G14362.1	740	561	0	0
AT3G23637.1	162	11.5236	0	0
AT3G23635.1	132	7.19434	0	0
AT3G21460.1	575	396	0	0
AT3G44042.1	982	803	0	0
AT3G42658.1	895	716	0	0
AT3G02515.1	886	707	3	6.13271
AT3G31442.1	886	707	0	0
AT3G13438.1	1111	932	0	0
AT3G04735.1	318	139	0	0
AT3G44718.1	204	29.2345	0	0
AT3G28985.1	313	134	0	0
AT3G45248.1	345	166	0	0
AT3G24465.1	264	85.0011	0	0
AT3G01327.1	318	139	0	0
AT3G45245.1	351	172	0	0
AT3G27425.1	318	139	0	0
AT3G45243.1	351	172	0	0
AT3G01324.1	309	130	0	0
AT3G44428.1	333	154	0	0
AT3G01328.1	315	136	0	0
AT3G03272.1	781	602	1	2.40079
AT3G30384.1	350	171	0	0
AT3G01329.1	306	127	0	0
AT3G30385.1	348	169	0	0
AT3G29152.1	440	261	0	0
AT3G42565.1	360	181	0	0
AT3G30383.1	348	169	0	0
AT3G44212.1	204	29.2345	0	0
AT3G01331.1	300	121	0	0
AT3G29797.1	471	292	0	0
AT3G30247.1	537	358	0	0
AT3G44117.1	349	170	0	0
AT3G22142.1	4443	4264	29	9.8295
AT3G23645.1	404	225	0	0
AT3G45252.1	291	112	0	0
AT3G11825.1	303	124	0	0
AT3G48208.1	270	91.0003	0	0
AT3G48209.1	204	29.2345	0	0
AT3G10185.1	312	133	0	0
AT3G52055.1	304	125	0	0
AT3G01322.1	315	136	0	0
AT3G63095.1	753	574	0	0
AT3G06995.1	156	10.3458	0	0
AT3G59455.1	574	395	0	0
AT3G48205.1	297	118	0	0
AT3G30386.1	348	169	0	0
AT3G45275.1	345	166	0	0
AT3G01326.1	437	258	0	0
AT3G45285.1	336	157	0	0
AT3G18845.1	304	125	0	0
AT3G17675.1	390	211	0	0
AT3G26819.1	215	37.7159	0	0
AT3G26816.1	211	34.449	0	0
AT3G26813.1	221	42.9444	0	0
AT3G26815.1	213	36.0583	0	0
AT3G26812.1	206	30.6548	0	0
AT3G11435.1	133	7.28986	0	0
AT3G55734.1	160	11.1077	0	0
AT3G55512.1	124	6.5079	0	0
AT3G04765.1	160	11.1077	0	0
AT3G26818.1	212	35.2474	0	0
AT3G14385.1	167	12.6786	0	0
AT3G30387.1	348	169	0	0
AT3G30388.1	345	166	0	0
AT3G18840.2	2037	1858	0	0
AT3G58865.1	945	766	2	3.77357
AT3G59765.1	593	414	2	6.98201
AT3G06125.1	513	334	2	8.65435
AT3G45638.1	878	699	0	0
AT3G52605.1	870	691	0	0
AT3G52535.1	479	300	2	9.63517
AT3G07215.1	1425	1246	5	5.79966
AT3G59695.1	1698	1519	0	0
AT3G54625.1	1890	1711	2	1.68939
AT3G51075.1	1755	1576	3	2.75116
AT3G18362.1	933	754	0	0
AT3G20978.1	932	753	0	0
AT3G13437.1	512	333	1	4.34017
AT3G55490.1	816	637	0	0
AT3G46658.1	2026	1847	0	0
AT3G03702.1	1451	1272	3.44762	3.91726
AT3G22275.1	657	478	0	0
AT3G27884.1	738	559	2	5.17093
AT3G24518.1	1169	990	2.04902	2.99132
AT3G12965.1	374	195	38	281.643
AT3G13432.1	353	174	1	8.30618
AT3G04485.1	878	699	0	0
AT3G01202.1	1248	1069	0	0
AT3G61198.1	622	443	2.19117	7.14862
AT3G44765.1	895	716	0	0
AT3G14185.1	298	119	0	0
AT3G61118.1	372	193	0	0
AT3G59780.1	2504	2325	114	70.8651
AT3G05152.1	694	515	0	0
AT3G20395.1	822	643	0	0
AT3G46668.1	621	442	3	9.80956
AT3G58795.1	715	536	0	0
AT3G26612.1	919	740	2	3.90615
AT3G52072.1	1154	975	3.87501	5.74407
AT3G52748.1	436	257	2	11.2473
AT3G12502.1	727	548	0	0
AT3G29644.1	639	460	3.56599	11.204
AT3G18535.1	1197	1018	12	17.0366
AT3G50845.1	642	463	4	12.4862
AT3G21755.1	1678	1499	0	0
AT3G48115.1	466	287	17	85.6087
AT3G54085.1	533	354	4.65822	19.0181
AT3G63445.1	1739	1560	4.10668	3.80467
AT3G18895.1	73	4.05064	0	0
AT3G17668.1	610	431	2	6.70662
AT3G01980.3	1221	1042	8	11.0962
AT3G04960.3	2030	1851	0	0
AT3G06820.2	1574	1395	14.3927	14.9114
AT3G09370.2	1840	1661	7	6.09087
AT3G11230.2	686	507	7	19.9545
AT3G16950.2	2137	1958	23	16.9772
AT3G16565.2	1139	960	1	1.5055
AT3G17800.2	1700	1521	66.9871	63.6521
AT3G19460.2	1517	1338	7	7.56123
AT3G19508.1	521	342	0	0
AT3G19615.1	438	259	1	5.58021
AT3G21295.1	2643	2464	15	8.79835
AT3G21352.1	282	103	0	0
AT3G29020.2	1071	892	1	1.62026
AT3G29639.1	562	383	0	0
AT3G29632.1	513	334	0	0
AT3G33528.1	765	586	0	0
AT3G42181.1	219	41.1625	0	0
AT3G46010.2	905	726	94	187.129
AT3G48500.2	2345	2166	23	15.3469
AT3G49270.3	501	322	0	0
AT3G52050.3	1689	1510	12	11.4856
AT3G53930.2	2561	2382	8	4.85399
AT3G54740.2	1894	1715	10	8.42726
AT3G55252.1	524	345	0	0
AT3G55665.1	528	349	0	0
AT3G60240.4	5526	5347	77	20.8128
AT3G61700.2	1872	1693	22	18.7809
AT3G62080.2	1666	1487	3.4993	3.40111
AT3G62090.2	1805	1626	11.5007	10.2224
AT3G26085.2	1341	1162	13	16.1692
AT3G44470.2	607	428	0	0
AT3G06550.2	2329	2150	22	14.7889
AT3G52905.1	742	563	9	23.1039
AT3G26782.1	2186	2007	4	2.88047
AT3G17152.1	623	444	0	0
AT3G06778.1	932	753	0	0
AT3G14172.1	4505	4326	23	7.68408
AT3G26934.1	621	442	0	0
AT3G60972.1	386	207	0.383929	2.68059
AT3G49645.1	892	713	6	12.1622
AT3G60420.2	1232	1053	1	1.37253
AT3G49845.1	789	610	3	7.10791
AT3G03828.1	431	252	0	0
AT3G54925.1	546	367	0	0
AT3G55254.1	624	445	0	0
AT3G55258.1	489	310	0	0
AT3G28918.1	93	4.74468	0	0
AT3G61962.1	126	6.66748	0	0
AT3G28674.1	177	15.5846	0	0
AT3G28440.1	129	6.9214	0	0
AT3G15111.1	117	6.00353	0	0
AT3G04854.1	111	5.62895	0	0
AT3G47543.1	174	14.6185	0	0
AT3G28899.1	189	20.4424	0	0
AT3G47341.1	147	8.91948	0	0
AT3G46904.1	111	5.62895	0	0
AT3G29036.1	111	5.62895	0	0
AT3G46206.1	120	6.21	0	0
AT3G29633.1	96	4.87155	0	0
AT3G14981.1	219	41.1625	0	0
AT3G62097.1	111	5.62895	0	0
AT3G04732.1	159	10.9088	0	0
AT3G29431.1	138	7.80511	0	0
AT3G12835.1	105	5.29865	0	0
AT3G57072.1	138	7.80511	0	0
AT3G46901.1	174	14.6185	0	0
AT3G29195.1	168	12.9312	0	0
AT3G04721.1	171	13.7365	0	0
AT3G54363.1	297	118	1	12.2481
AT3G48131.1	132	7.19434	0	0
AT3G28321.1	144	8.51793	0	0
AT3G48346.1	159	10.9088	0	0
AT3G27328.1	153	9.8295	0	0
AT3G05193.1	153	9.8295	0	0
AT3G61829.1	132	7.19434	0	0
AT3G27968.1	171	13.7365	0	0
AT3G26561.1	207	31.3862	0	0
AT3G05425.1	132	7.19434	0	0
AT3G26511.1	99	5.00576	0	0
AT3G11591.1	443	264	2.94346	16.1141
AT3G26539.1	114	5.81021	0	0
AT3G49051.1	141	8.14747	0	0
AT3G61947.1	117	6.00353	0	0
AT3G16117.1	168	12.9312	0	0
AT3G28193.1	129	6.9214	0	0
AT3G48237.1	153	9.8295	0	0
AT3G28291.1	180	16.6423	0	0
AT3G04855.1	135	7.48819	0	0
AT3G28243.1	114	5.81021	0	0
AT3G48344.1	168	12.9312	0	0
AT3G55573.1	132	7.19434	0	0
AT3G28216.1	147	8.91948	0	0
AT3G61827.1	186	19.0638	0	0
AT3G15251.1	114	5.81021	0	0
AT3G48298.1	126	6.66748	0	0
AT3G04997.1	132	7.19434	0	0
AT3G46086.1	117	6.00353	0	0
AT3G04184.1	162	11.5236	0	0
AT3G49115.1	201	27.2129	0	0
AT3G44006.1	180	16.6423	0	0
AT3G42148.1	108	5.45872	0	0
AT3G01961.1	171	13.7365	0	0
AT3G58676.1	120	6.21	0	0
AT3G42385.1	261	82.002	0	0
AT3G32905.1	258	79.0036	0	0
AT3G62988.1	174	14.6185	0	0
AT3G32036.1	114	5.81021	0	0
AT3G32052.1	165	12.1958	0	0
AT3G44091.1	120	6.21	0	0
AT3G44171.1	156	10.3458	0	0
AT3G63052.1	201	27.2129	0	0
AT3G42475.1	123	6.43085	0	0
AT3G01319.1	141	8.14747	0	0
AT3G63233.1	153	9.8295	0	0
AT3G43572.1	213	36.0583	0	0
AT3G43402.1	93	4.74468	0	0
AT3G43829.1	147	8.91948	0	0
AT3G43623.1	132	7.19434	0	0
AT3G42728.1	120	6.21	0	0
AT3G01572.1	114	5.81021	0	0
AT3G43722.1	96	4.87155	0	0
AT3G43291.1	165	12.1958	0	0
AT3G14431.1	156	10.3458	0	0
AT3G31401.1	132	7.19434	0	0
AT3G44261.1	129	6.9214	0	0
AT3G45673.1	183	17.7996	0	0
AT3G30769.1	123	6.43085	0	0
AT3G14452.1	117	6.00353	0	0
AT3G30705.1	108	5.45872	0	0
AT3G03456.1	102	5.14791	0	0
AT3G60286.1	319	140	0	0
AT3G30456.1	168	12.9312	0	0
AT3G30391.1	105	5.29865	0	0
AT3G62336.1	204	29.2345	0	0
AT3G45851.1	105	5.29865	0	0
AT3G03626.1	129	6.9214	0	0
AT3G44784.1	177	15.5846	0	0
AT3G30768.1	135	7.48819	0	0
AT3G62528.1	174	14.6185	0	0
AT3G13594.1	195	23.5677	0	0
AT3G31068.1	123	6.43085	0	0
AT3G03341.1	519	340	0	0
AT3G62907.1	114	5.81021	0	0
AT3G31051.1	144	8.51793	0	0
AT3G44704.1	156	10.3458	0	0
AT3G03360.1	1732	1553	3	2.7919
AT3G57958.1	201	27.2129	0	0
AT3G30222.1	276	97.0001	0	0
AT3G30778.1	120	6.21	0	0
AT3G30849.1	102	5.14791	0	0
AT3G44783.1	123	6.43085	0	0
AT3G15359.1	189	20.4424	0	0
AT3G58877.1	180	16.6423	0	0
AT3G26147.1	168	12.9312	0	0
AT3G18291.1	129	6.9214	0	0
AT3G50695.1	138	7.80511	0	0
AT3G15578.1	183	17.7996	0	0
AT3G22022.1	204	29.2345	0	0
AT3G09863.1	132	7.19434	0	0
AT3G22183.1	243	64.0516	2	45.1285
AT3G21371.1	207	31.3862	0	0
AT3G10974.1	231	52.2911	0	0
AT3G07273.1	213	36.0583	1	40.0816
AT3G61571.1	162	11.5236	0	0
AT3G50682.1	129	6.9214	0	0
AT3G61117.1	129	6.9214	0	0
AT3G50651.1	192	21.9418	0	0
AT3G50751.1	180	16.6423	0	0
AT3G22723.1	156	10.3458	0	0
AT3G54804.1	105	5.29865	0	0
AT3G60897.1	132	7.19434	0	0
AT3G22436.1	123	6.43085	0	0
AT3G52302.1	99	5.00576	0	0
AT3G52941.1	144	8.51793	0	0
AT3G07522.1	129	6.9214	0	0
AT3G19274.1	153	9.8295	0	0
AT3G51642.1	111	5.62895	0	0
AT3G51636.1	141	8.14747	0	0
AT3G15604.1	165	12.1958	0	0
AT3G43431.1	138	7.80511	0	0
AT3G19035.1	105	5.29865	0	0
AT3G08762.1	177	15.5846	0	0
AT3G60328.1	159	10.9088	0	0
AT3G51057.1	105	5.29865	0	0
AT3G19663.1	144	8.51793	0	0
AT3G50764.1	141	8.14747	0	0
AT3G54802.1	153	9.8295	0	0
AT3G21338.1	153	9.8295	0	0
AT3G05602.1	123	6.43085	0	0
AT3G61389.1	120	6.21	0	0
AT3G20966.1	150	9.35544	0	0
AT3G51644.1	141	8.14747	0	0
AT3G08636.1	180	16.6423	0	0
AT3G18779.1	144	8.51793	0	0
AT3G23171.1	144	8.51793	0	0
AT3G17845.1	123	6.43085	0	0
AT3G25099.1	108	5.45872	0	0
AT3G61826.1	93	4.74468	0	0
AT3G25014.1	162	11.5236	0	0
AT3G25719.1	153	9.8295	0	0
AT3G50022.1	150	9.35544	0	0
AT3G10439.1	99	5.00576	0	0
AT3G06019.1	111	5.62895	0	0
AT3G16712.1	216	38.5618	1	37.4795
AT3G61763.1	96	4.87155	0	0
AT3G10526.1	171	13.7365	0	0
AT3G60318.1	141	8.14747	0	0
AT3G25221.1	105	5.29865	0	0
AT3G05746.1	159	10.9088	0	0
AT3G25233.1	93	4.74468	0	0
AT3G55566.1	99	5.00576	0	0
AT3G53611.1	153	9.8295	0	0
AT3G49796.1	246	67.0317	0	0
AT3G53294.1	126	6.66748	0	0
AT3G60647.1	198	25.324	0	0
AT3G49551.1	168	12.9312	0	0
AT3G17261.1	108	5.45872	0	0
AT3G09975.1	99	5.00576	0	0
AT3G24216.1	102	5.14791	0	0
AT3G50337.1	168	12.9312	0	0
AT3G61678.1	234	55.1953	0	0
AT3G16851.1	153	9.8295	0	0
AT3G06142.1	150	9.35544	0	0
AT3G49744.1	174	14.6185	0	0
AT3G15548.1	102	5.14791	0	0
AT3G16432.1	186	19.0638	0	0
AT3G24516.1	189	20.4424	0	0
AT3G15909.1	138	7.80511	0	0
AT3G50123.1	144	8.51793	0	0
AT3G13686.1	213	36.0583	0	0
AT3G25011.1	114	5.81021	0	0
AT3G01142.1	1579	1400	1.92122e-07	1.98335e-07
AT3G15518.1	643	464	2.45914	7.65978
AT3G49668.1	549	370	0	0
AT3G12012.1	2699	2520	7	4.01465
AT3G51632.1	2499	2320	11	6.8526
AT3G45242.1	1945	1766	12.9103	10.5657
AT3G53402.1	2030	1851	4	3.12323
AT3G25572.1	1700	1521	6.99999	6.65149
AT3G53668.1	1398	1219	11.5	13.6347
AT3G62422.1	1265	1086	13.5	17.9661
AT3G02468.1	1876	1697	595	506.741
AT3G01472.1	1440	1261	44.5	51.003
AT3G17998.1	1911	1732	10.1423	8.46329
AT3G59052.1	2039	1860	5.5	4.27366
AT3G10912.1	1109	930	2.5	3.88515
AT3G22968.1	1935	1756	34.5	28.3952
AT3G14590.2	2635	2456	4	2.35387
AT3G59884.1	104	5.2474	0	0
AT3G53016.1	106	5.35093	0	0
AT3G48201.1	132	7.19434	0	0
AT3G53015.1	113	5.74851	0	0
AT3G48057.1	183	17.7996	0	0
AT3G44444.1	189	20.4424	0	0
AT3G13724.1	97	4.91545	0	0
AT3G18827.1	193	22.4695	0	0
AT3G23326.1	247	68.0268	0	0
AT3G27415.1	927	748	0	0
AT3G24542.1	961	782	0	0
AT3G48058.1	272	93.0002	0	0
AT3G13277.1	1514	1335	0	0
AT3G25795.1	1155	976	0	0
AT3G26742.1	823	644	0	0
AT3G44798.1	720	541	4	10.686
AT3G52742.1	1654	1475	0	0
AT3G05936.1	758	579	0	0
AT3G29252.1	250	71.016	0	0
AT3G49832.1	495	316	0	0
AT3G14025.1	808	629	0	0
AT3G53342.1	267	88.0006	0	0
AT3G25573.1	498	319	0	0
AT3G51478.1	519	340	0	0
AT3G21781.1	331	152	0.868966	8.26246
AT3G12587.1	435	256	12	67.7473
AT3G46666.1	296	117	0	0
AT3G57062.1	533	354	7	28.5789
AT3G51238.1	1670	1491	0	0
AT3G13205.1	405	226	0	0
AT3G05905.1	2513	2334	0	0
AT3G56408.1	2361	2182	2.45326	1.62495
AT3G05858.1	530	351	0	0
AT3G19595.1	924	745	1	1.93997
AT3G06962.1	210	33.6633	0	0
AT3G57157.1	237	58.1281	1	24.8636
AT3G27809.1	450	271	0	0
AT3G25716.1	296	117	0	0
AT3G49162.1	1192	1013	0	0
AT3G42646.1	449	270	0	0
AT3G42047.1	626	447	0	0
AT3G19323.1	342	163	0	0
AT3G27331.1	387	208	0	0
AT3G46911.1	393	214	0	0
AT3G43574.1	210	33.6633	0	0
AT3G25013.1	791	612	4	9.44625
AT3G44757.1	501	322	0	0
AT3G22937.1	639	460	0	0
AT3G26134.1	364	185	0	0
AT3G22961.1	672	493	1	2.93159
AT3G29788.1	758	579	0	0
AT3G20541.1	495	316	0	0
AT3G27027.1	210	33.6633	1	42.9333
AT3G43432.1	308	129	0	0
AT3G27329.1	369	190	0	0
AT3G28223.1	1408	1229	0	0
AT3G22492.1	428	249	0	0
AT3G25577.1	407	228	0	0
AT3G44274.1	504	325	0	0
AT3G10282.1	638	459	0	0
AT3G07274.1	516	337	4	17.1546
AT3G60957.1	570	391	0	0
AT3G60961.1	599	420	2.39272	8.23368
AT3G10114.1	282	103	0	0
AT3G17626.1	486	307	3	14.1232
AT3G56891.1	501	322	0	0
AT3G57854.1	448	269	0	0
AT3G06868.1	1493	1314	9.35231	10.2867
AT3G61111.1	344	165	0	0
AT3G04181.1	391	212	0	0
AT3G62529.1	330	151	0	0
AT3G02242.1	336	157	0	0
