target_id	length	eff_length	est_counts	tpm
AT4G22753.1	876	697	4	7.47374
AT4G24805.1	962	783	8	13.3057
AT4G17090.1	2035	1856	18	12.6301
AT4G16130.1	3410	3231	22	8.8674
AT4G24820.1	1595	1416	67	61.6201
AT4G22756.1	1302	1123	6	6.95796
AT4G05583.2	1011	832	0	0
AT4G37130.1	1879	1700	7	5.36241
AT4G27200.1	2510	2331	0	0
AT4G15080.1	2893	2714	11	5.27829
AT4G17210.1	1584	1405	0	0
AT4G24960.1	792	613	11	23.3691
AT4G22640.1	508	329	0	0
AT4G16940.1	3538	3359	0	0
AT4G08830.1	3458	3279	0	0
AT4G24950.1	474	295	0	0
AT4G16935.1	226	47.5399	0	0
AT4G16930.1	465	286	0	0
AT4G08820.1	1215	1036	0	0
AT4G08810.1	1888	1709	41	31.243
AT4G16920.1	3915	3736	0	0
AT4G09770.1	1100	921	1	1.414
AT4G08840.1	1671	1492	0	0
AT4G15090.1	3079	2900	12	5.38882
AT4G05200.1	2098	1919	5	3.39317
AT4G23540.1	3530	3351	6	2.33178
AT4G22630.1	489	310	0	0
AT4G08800.1	858	679	0	0
AT4G23310.1	2493	2314	0	0
AT4G09750.1	1165	986	6	7.92474
AT4G08870.1	1284	1105	23	27.1067
AT4G22840.1	1463	1284	5	5.07126
AT4G37460.1	3646	3467	34	12.7713
AT4G24940.1	1353	1174	23	25.5135
AT4G17200.1	1146	967	0	0
AT4G23530.1	1777	1598	10	8.14955
AT4G22650.1	471	292	0	0
AT4G17900.1	1241	1062	27	33.1093
AT4G16095.1	564	385	0	0
AT4G17910.1	1636	1457	6	5.36293
AT4G05220.1	681	502	0	0
AT4G16950.1	4689	4510	75.5295	21.8097
AT4G15075.1	543	364	0	0
AT4G08860.1	645	466	0	0
AT4G08850.1	3482	3303	37	14.5883
AT4G16440.1	1753	1574	5.61095	4.6424
AT4G09745.1	588	409	0	0
AT4G37070.2	1427	1248	12	12.5221
AT4G15070.1	2670	2491	2	1.0456
AT4G05210.1	1025	846	3	4.61808
AT4G22660.1	1191	1012	0	0
AT4G15093.1	1095	916	15	21.3258
AT4G15096.1	2040	1861	0	0
AT4G37490.1	1607	1428	1	0.911974
AT4G17230.1	2026	1847	16	11.2814
AT4G17940.1	1061	882	36	53.155
AT4G08790.1	1270	1091	6	7.16204
AT4G16860.1	3678	3499	47.033	17.5053
AT4G05581.1	342	163	0	0
AT4G37480.1	1596	1417	6	5.51432
AT4G08780.1	1041	862	1	1.51079
AT4G22610.1	538	359	3	10.8827
AT4G37510.1	1862	1683	53	41.0112
AT4G05180.1	1037	858	1568	2379.96
AT4G09780.1	1284	1105	0	0
AT4G27190.1	2958	2779	0	0
AT4G09775.1	426	247	0	0
AT4G37500.1	375	196	0	0
AT4G08770.1	1235	1056	2	2.46647
AT4G22600.1	822	643	0	0
AT4G05582.1	4866	4687	0	0
AT4G17215.1	652	473	5	13.7664
AT4G16880.1	991	812	7	11.2267
AT4G05580.1	351	172	0	0
AT4G22620.1	483	304	0	0
AT4G23550.1	934	755	1	1.7249
AT4G24970.1	2240	2061	3	1.89563
AT4G16900.1	3517	3338	17.2223	6.71917
AT4G17920.1	870	691	1	1.88466
AT4G16910.1	2085	1906	0	0
AT4G15100.1	1467	1288	0	0
AT4G17930.1	222	43.8484	0	0
AT4G23300.1	2226	2047	15	9.54298
AT4G14720.1	1568	1389	13	12.1885
AT4G14713.1	1438	1259	6	6.20635
AT4G05190.1	3132	2953	6	2.64605
AT4G16890.1	3906	3727	61.436	21.4671
AT4G37470.1	1309	1130	26	29.9644
AT4G14716.1	934	755	46.7475	80.6348
AT4G23560.1	1812	1633	0	0
AT4G17220.1	1770	1591	3	2.45562
AT4G22850.1	1359	1180	5	5.51821
AT4G15110.1	1954	1775	40	29.3476
AT4G05230.1	621	442	0	0
AT4G16960.1	3126	2947	2.77915	1.22813
AT4G23496.1	652	473	5	13.7664
AT4G09690.1	1038	859	0	0
AT4G05290.1	642	463	0	0
AT4G17000.1	2169	1990	0	0
AT4G23500.1	1660	1481	11	9.67271
AT4G15020.1	3020	2841	18	8.2511
AT4G05300.1	1164	985	0	0
AT4G15040.1	2064	1885	0	0
AT4G22670.1	1721	1542	72	60.8077
AT4G23510.1	1925	1746	8	5.967
AT4G23515.1	996	817	4	6.376
AT4G08895.1	468	289	0	0
AT4G08890.1	4357	4178	0	0
AT4G05303.1	708	529	0	0
AT4G15053.1	1246	1067	0	0
AT4G05270.1	390	211	0	0
AT4G05260.1	780	601	0	0
AT4G15050.1	1191	1012	0	0
AT4G05280.1	3939	3760	0	0
AT4G23330.1	1108	929	6	8.41097
AT4G15010.1	1575	1396	15	13.9932
AT4G05306.1	2878	2699	0	0
AT4G05540.1	2070	1891	0	0
AT4G17010.1	1069	890	8.6685	12.6842
AT4G05330.1	1322	1143	8	9.11495
AT4G14990.1	3304	3125	38	15.8359
AT4G15000.1	657	478	220.634	601.112
AT4G22700.1	590	411	0	0
AT4G17850.1	564	385	0	0
AT4G22690.1	2335	2156	67	40.4703
AT4G09680.1	4169	3990	16	5.22225
AT4G17005.1	367	188	0	0
AT4G02670.1	1209	1030	0	0
AT4G05310.1	1248	1069	0	0
AT4G05553.1	336	157	0	0
AT4G17860.1	1106	927	0	0
AT4G22680.1	1386	1207	0	0
AT4G05320.2	1835	1656	962.13	756.63
AT4G05550.1	1581	1402	0	0
AT4G23493.1	560	381	5	17.0905
AT4G37120.1	1814	1635	46	36.6396
AT4G09740.1	1437	1258	0	0
AT4G37380.1	1899	1720	5	3.78575
AT4G37400.1	1714	1535	0	0
AT4G37090.1	837	658	13	25.7293
AT4G05560.1	315	136	0	0
AT4G08873.1	720	541	0	0
AT4G08874.1	435	256	0	0
AT4G09730.1	2151	1972	35	23.1138
AT4G05570.1	588	409	0	0
AT4G15056.1	678	499	0	0
AT4G05250.1	957	778	0	0
AT4G16970.1	2776	2597	2	1.00293
AT4G05240.1	594	415	0	0
AT4G24930.1	1092	913	26	37.0863
AT4G37080.2	2320	2141	28	17.0315
AT4G23520.1	1071	892	0	0
AT4G08871.1	501	322	0	0
AT4G17895.1	2381	2202	6	3.5485
AT4G15060.1	1620	1441	0	0
AT4G37450.1	819	640	12	24.4181
AT4G08872.1	691	512	0	0
AT4G27530.1	535	356	0	0
AT4G23320.1	1314	1135	0	0
AT4G37390.1	2131	1952	14	9.34026
AT4G08876.1	192	21.9418	0	0
AT4G37445.1	551	372	2	7.0016
AT4G37430.1	1764	1585	0	0
AT4G37100.1	2691	2512	9	4.66588
AT4G09700.1	1116	937	0	0
AT4G17870.1	841	662	61	120
AT4G37420.1	1767	1588	0	0
AT4G17880.1	2221	2042	15	9.56635
AT4G37110.1	1551	1372	8	7.59358
AT4G37410.1	1722	1543	72	60.7683
AT4G09710.1	3911	3732	0	0
AT4G16100.1	1447	1268	9	9.24344
AT4G37440.1	1828	1649	24	18.954
AT4G03730.1	2358	2179	0	0
AT4G08878.1	843	664	0	0
AT4G05556.1	4599	4420	0	0
AT4G27550.1	2428	2249	0	0
AT4G16430.1	1831	1652	13.389	10.5548
AT4G16980.1	835	656	309	613.43
AT4G17890.1	1688	1509	33	28.4797
AT4G08880.1	4392	4213	0	0
AT4G02730.1	1257	1078	3	3.62421
AT4G10050.1	1330	1151	13	14.7088
AT4G06640.1	5037	4858	0	0
AT4G06642.1	4584	4405	0	0
AT4G19490.1	3690	3511	35	12.9822
AT4G06638.1	2016	1837	0	0
AT4G06636.1	3129	2950	0	0
AT4G28220.1	1977	1798	24	17.3833
AT4G06632.1	1800	1621	0	0
AT4G31960.1	675	496	1	2.6256
AT4G06634.1	1500	1321	10	9.85843
AT4G06644.1	5838	5659	0	0
AT4G19480.1	387	208	0	0
AT4G06648.1	2460	2281	0	0
AT4G19440.1	3329	3150	2	0.826856
AT4G19430.1	707	528	0	0
AT4G19450.1	1921	1742	17	12.709
AT4G19460.1	1697	1518	0	0
AT4G26470.1	892	713	2	3.65301
AT4G39390.1	1504	1325	15	14.743
AT4G06650.1	4004	3825	0	0
AT4G19470.1	1254	1075	0	0
AT4G06646.1	1110	931	0	0
AT4G01700.1	966	787	3.12066	5.16395
AT4G31950.1	1570	1391	0	0
AT4G03305.1	453	274	0	0
AT4G26430.1	1467	1288	5	5.05551
AT4G03330.1	1252	1073	1	1.2137
AT4G35150.1	978	799	0	0
AT4G35160.1	1381	1202	12	13.0013
AT4G07355.1	1871	1692	0	0
AT4G03156.1	234	55.1953	0	0
AT4G26420.1	1312	1133	0	0
AT4G28260.1	2322	2143	39	23.7003
AT4G28250.1	1327	1148	62	70.3332
AT4G26460.1	405	226	0	0
AT4G31930.1	819	640	5	10.1742
AT4G26440.1	1708	1529	0	0
AT4G03310.1	3986	3807	0	0
AT4G28230.1	1529	1350	5	4.82333
AT4G31940.1	1821	1642	6	4.7587
AT4G19500.1	4313	4134	31	9.76566
AT4G28240.1	1056	877	137	203.438
AT4G03320.1	1262	1083	5	6.01246
AT4G07350.1	993	814	0	0
AT4G19510.1	4225	4046	17	5.47184
AT4G26450.1	2142	1963	21	13.9319
AT4G27090.1	669	490	403	1071.07
AT4G03300.1	3858	3679	0	0
AT4G26480.1	1560	1381	26	24.5183
AT4G28210.1	1211	1032	12	15.143
AT4G19380.1	2367	2188	1	0.5952
AT4G19370.1	1070	891	5	7.30807
AT4G01750.1	1501	1322	2	1.97019
AT4G19390.1	1030	851	7	10.7122
AT4G07334.1	4056	3877	0	0
AT4G26510.1	1896	1717	23	17.4449
AT4G16560.1	1599	1420	0	0
AT4G07336.1	876	697	0	0
AT4G03290.1	866	687	0	0
AT4G03280.1	1004	825	547	863.463
AT4G07338.1	4743	4564	0	0
AT4G01760.1	2004	1825	0	0
AT4G19360.1	807	628	0	0
AT4G19350.1	815	636	17	34.8099
AT4G26540.1	3511	3332	42.9013	16.7678
AT4G26550.1	1055	876	3	4.45993
AT4G07331.1	1260	1081	0	0
AT4G03270.1	909	730	3	5.35191
AT4G01770.1	1405	1226	2	2.12447
AT4G26520.1	1550	1371	17	16.1481
AT4G12840.1	1370	1191	4	4.3738
AT4G26530.1	1372	1193	70	76.4132
AT4G07332.1	513	334	0	0
AT4G01740.1	1959	1780	1	0.731628
AT4G07339.1	2996	2817	0	0
AT4G01735.1	561	382	0	0
AT4G01710.1	576	397	6	19.6821
AT4G28200.1	2181	2002	26	16.913
AT4G03153.1	648	469	0	0
AT4G39400.1	4166	3987	170	55.5282
AT4G03292.1	549	370	0	0
AT4G39410.1	974	795	0	0
AT4G26490.1	1032	853	4	6.10691
AT4G28180.1	922	743	6	10.5165
AT4G01720.1	1833	1654	7	5.51154
AT4G19400.1	737	558	6	14.0032
AT4G07340.1	1305	1126	0	0
AT4G35165.1	761	582	0	0
AT4G01730.1	1527	1348	4	3.86439
AT4G19410.1	1475	1296	59	59.2867
AT4G32510.1	2022	1843	0	0
AT4G28170.1	694	515	0	0
AT4G26500.1	1444	1265	19	19.5602
AT4G03260.1	2843	2664	57	27.8645
AT4G03340.1	2100	1921	2	1.35585
AT4G35170.1	1233	1054	0	0
AT4G35335.1	1281	1102	15	17.7264
AT4G28320.1	1685	1506	4	3.45896
AT4G18360.1	1380	1201	12	13.0121
AT4G31850.1	3474	3295	18	7.11423
AT4G12810.1	1149	970	0	0
AT4G31840.1	883	704	12	22.1983
AT4G03165.1	453	274	0	0
AT4G26360.1	3613	3434	0	0
AT4G35320.1	787	608	11	23.5613
AT4G18350.1	1796	1617	0	0
AT4G26370.1	1358	1179	28	30.9282
AT4G31870.1	702	523	1	2.49005
AT4G03390.1	3250	3071	29	12.2978
AT4G31880.1	2897	2718	27	12.9367
AT4G11030.1	2001	1822	0	0
AT4G12820.1	1552	1373	0	0
AT4G31877.1	857	678	2	3.84159
AT4G26380.1	3051	2872	1	0.453447
AT4G35300.1	2590	2411	41	22.1461
AT4G31875.1	589	410	7	22.2344
AT4G35295.1	336	157	2	16.5898
AT4G35310.1	2263	2084	40	24.9961
AT4G28310.1	801	622	9	18.8435
AT4G03400.1	2051	1872	14	9.73941
AT4G12800.1	984	805	1799	2910.35
AT4G35370.1	1342	1163	0	0
AT4G06612.1	648	469	0	0
AT4G28350.1	1950	1771	2	1.47069
AT4G06611.1	753	574	0	0
AT4G07430.1	759	580	0	0
AT4G06610.1	687	508	0	0
AT4G28360.1	1215	1036	19.6793	24.7378
AT4G06608.1	4284	4105	0	0
AT4G06609.1	5307	5128	0	0
AT4G07425.1	996	817	0	0
AT4G26350.1	1296	1117	0	0
AT4G06613.1	1896	1717	0	0
AT4G35360.1	1380	1201	21	22.7712
AT4G26340.1	1291	1112	0	0
AT4G28330.1	601	422	0	0
AT4G32520.1	1924	1745	30	22.3891
AT4G28340.1	1122	943	0	0
AT4G18340.1	1431	1252	4	4.1607
AT4G26320.1	371	192	5	33.914
AT4G35350.1	1249	1070	16	19.4736
AT4G26330.1	2241	2062	0	0
AT4G18370.1	1245	1066	31.724	38.7562
AT4G35290.2	3205	3026	3	1.29111
AT4G35280.1	855	676	0	0
AT4G06628.1	3912	3733	0	0
AT4G06630.1	3294	3115	0	0
AT4G26390.1	1494	1315	0	0
AT4G06626.1	5675	5496	0	0
AT4G35200.1	762	583	1	2.23379
AT4G06624.1	1860	1681	0	0
AT4G35210.1	1016	837	0	0
AT4G06622.1	1398	1219	0	0
AT4G27100.1	1626	1447	6	5.39999
AT4G07390.1	1032	853	21	32.0613
AT4G06620.1	1750	1571	0	0
AT4G03370.1	888	709	0	0
AT4G07380.1	507	328	0	0
AT4G35180.1	1695	1516	0	0
AT4G18380.1	1673	1494	14	12.2036
AT4G31920.1	2025	1846	13	9.17112
AT4G07360.1	2723	2544	0	0
AT4G03350.1	792	613	0	0
AT4G07370.1	2295	2116	0	0
AT4G35190.1	988	809	1	1.60976
AT4G26410.1	1123	944	35	48.2844
AT4G03360.1	855	676	0	0
AT4G26400.2	1390	1211	25	26.8848
AT4G07400.1	1665	1486	3	2.62914
AT4G07410.1	2752	2573	33	16.7026
AT4G06618.1	450	271	0	0
AT4G35260.1	1495	1316	40	39.5835
AT4G28300.1	1943	1764	40	29.5306
AT4G31900.1	3609	3430	0	0
AT4G03160.1	579	400	0	0
AT4G06614.1	1209	1030	0	0
AT4G12830.1	1490	1311	7	6.95354
AT4G35270.1	3211	3032	8	3.43614
AT4G03380.1	603	424	0	0
AT4G31890.1	2041	1862	5	3.49704
AT4G28290.1	550	371	2	7.02048
AT4G35250.1	1513	1334	98	95.6711
AT4G06616.1	594	415	0	0
AT4G31910.1	1624	1445	14	12.6174
AT4G35220.1	1223	1044	15	18.7112
AT4G18390.1	1845	1666	12	9.3803
AT4G35230.1	1802	1623	37	29.6889
AT4G07415.1	2973	2794	0	0
AT4G28270.1	880	701	20	37.1554
AT4G35240.1	3219	3040	11	4.71226
AT4G07420.1	1291	1112	0	0
AT4G18372.1	644	465	5.27602	14.7763
AT4G19340.1	699	520	0	0
AT4G28160.1	686	507	0	0
AT4G01780.1	1419	1240	0	0
AT4G21440.1	1340	1161	0	0
AT4G16563.1	1867	1688	4	3.08602
AT4G28050.1	1212	1033	20	25.2139
AT4G33550.1	617	438	10	29.7328
AT4G28060.1	554	375	25	86.8199
AT4G21430.1	2815	2636	10	4.94043
AT4G19060.1	1385	1206	9	9.71865
AT4G39530.1	2505	2326	2	1.11978
AT4G21445.1	713	534	7	17.0713
AT4G19070.1	1057	878	6	8.89953
AT4G02770.1	835	656	1523	3023.48
AT4G26660.1	2693	2514	6	3.10811
AT4G21470.1	1444	1265	9	9.26536
AT4G28040.1	1454	1275	10	10.2141
AT4G19030.1	1172	993	5	6.55739
AT4G01910.1	2118	1939	6	4.0298
AT4G21460.1	1610	1431	2.2547	2.05191
AT4G33540.1	1408	1229	22	23.3121
AT4G26670.1	1178	999	7	9.12521
AT4G19050.1	3810	3631	1	0.358661
AT4G39550.1	1380	1201	4	4.33738
AT4G06750.1	1775	1596	0	0
AT4G19080.1	984	805	0	0
AT4G33565.1	1453	1274	10	10.2221
AT4G06752.1	3528	3349	0	0
AT4G01890.1	1407	1228	0	0
AT4G39480.1	1952	1773	1	0.734517
AT4G28080.1	5850	5671	230	52.8176
AT4G19120.1	2404	2225	16	9.36484
AT4G01880.1	1516	1337	6	5.84427
AT4G39470.1	1393	1214	7	7.50913
AT4G33560.1	515	336	4	15.5036
AT4G39500.1	1410	1231	0	0
AT4G39510.1	1850	1671	8	6.23482
AT4G01900.1	871	692	42	79.0412
AT4G19090.1	2256	2077	5	3.13505
AT4G01897.1	559	380	10	34.271
AT4G19095.1	441	262	0	0
AT4G01895.1	423	244	0	0
AT4G26650.1	2509	2330	34	19.0035
AT4G19100.1	683	504	22	56.8464
AT4G39520.1	1675	1496	41	35.6913
AT4G03130.1	2301	2122	1	0.613713
AT4G39560.1	1513	1334	2	1.95247
AT4G11050.1	1912	1733	0	0
AT4G28030.1	910	731	36	64.1351
AT4G24690.1	2604	2425	137	73.5732
AT4G01940.1	1043	864	56.8386	85.6723
AT4G26720.1	1471	1292	17	17.1355
AT4G26710.1	553	374	40	139.283
AT4G06740.1	258	79.0036	0	0
AT4G06742.1	1848	1669	0	0
AT4G24700.1	692	513	1	2.53859
AT4G01935.1	952	773	6.16137	10.3803
AT4G06744.1	1493	1314	13	12.8842
AT4G27070.1	1854	1675	6	4.66495
AT4G06746.1	584	405	0	0
AT4G24680.1	4763	4584	38	10.7957
AT4G01960.1	1191	1012	21	27.024
AT4G21510.1	1160	981	7	9.29265
AT4G32490.1	926	747	0	0
AT4G21520.1	1424	1245	8	8.36818
AT4G24670.1	1480	1301	4	4.00399
AT4G21500.1	799	620	2	4.20096
AT4G18480.1	1608	1429	239	217.809
AT4G19010.1	1954	1775	3	2.20107
AT4G12970.1	461	282	14	64.6531
AT4G01970.1	2837	2658	0	0
AT4G01950.1	1828	1649	16	12.636
AT4G06748.1	1611	1432	0	0
AT4G24710.1	1633	1454	5	4.47833
AT4G28005.1	348	169	0	0
AT4G01920.1	2311	2132	0	0
AT4G21490.1	1743	1564	0	0
AT4G33530.1	2946	2767	30	14.1196
AT4G39570.1	1445	1266	6	6.17203
AT4G12930.1	426	247	0	0
AT4G21480.1	1526	1347	1	0.966814
AT4G26680.1	1778	1599	1.49078	1.21416
AT4G32500.1	2844	2665	0	0
AT4G12940.1	456	277	0	0
AT4G12950.1	531	352	0	0
AT4G03120.1	1119	940	12	16.6251
AT4G26700.1	2453	2274	35	20.0442
AT4G28020.1	1279	1100	1	1.18391
AT4G28010.1	2912	2733	3	1.42953
AT4G01930.1	1959	1780	0	0
AT4G18460.1	805	626	2.84043	5.90909
AT4G18465.1	2088	1909	10	6.82189
AT4G19020.1	4161	3982	22	7.19502
AT4G26690.1	2809	2630	47.5092	23.5252
AT4G28025.1	847	668	55	107.225
AT4G02780.1	2570	2391	1	0.544667
AT4G01925.1	881	702	0	0
AT4G26630.1	2805	2626	161	79.8439
AT4G01870.1	2071	1892	23	15.8313
AT4G19130.1	2496	2317	3	1.68619
AT4G21366.1	339	160	0	0
AT4G21370.1	2559	2380	0	0
AT4G12890.1	898	719	0	0
AT4G19240.1	1101	922	0	0
AT4G03220.1	1497	1318	1	0.988087
AT4G18400.1	518	339	2	7.68318
AT4G12880.1	718	539	33	79.7326
AT4G19260.1	867	688	0	0
AT4G19250.1	687	508	0	0
AT4G03140.1	1282	1103	7.75737	9.15903
AT4G03230.1	3258	3079	4	1.69185
AT4G19220.1	2799	2620	1	0.49706
AT4G18420.1	465	286	0	0
AT4G19210.1	2279	2100	77	47.7509
AT4G28110.1	986	807	0	0
AT4G21400.1	2223	2044	8	5.09706
AT4G03210.1	1073	894	86	125.277
AT4G21390.1	2762	2583	0	0
AT4G18410.1	2250	2071	0	0
AT4G12900.1	724	545	4	9.55815
AT4G28130.1	1401	1222	0	0
AT4G21380.1	2983	2804	2	0.928886
AT4G18395.1	487	308	0	0
AT4G01820.1	3690	3511	0	0
AT4G19270.1	426	247	0	0
AT4G01790.1	614	435	7	20.9565
AT4G26560.1	645	466	0	0
AT4G19320.1	2166	1987	0	0
AT4G03250.1	1672	1493	7	6.10589
AT4G03150.1	720	541	6.24263	15.0273
AT4G39460.1	1188	1009	31	40.0112
AT4G07330.1	1330	1151	0	0
AT4G26555.1	848	669	33	64.2389
AT4G19330.1	1614	1435	0	0
AT4G19310.1	1170	991	0	0
AT4G19305.1	459	280	0	0
AT4G28150.1	1291	1112	1	1.17113
AT4G19280.1	765	586	0	0
AT4G28140.1	1218	1039	0	0
AT4G01810.1	3121	2942	24	10.6238
AT4G03240.1	818	639	11	22.4183
AT4G12870.1	795	616	0	0
AT4G12860.1	459	280	0	0
AT4G07327.1	1836	1657	0	0
AT4G12850.1	645	466	3	8.3839
AT4G19300.1	759	580	0	0
AT4G19290.1	357	178	0	0
AT4G06607.1	1380	1201	0	0
AT4G12910.1	1918	1739	5	3.74439
AT4G19190.1	2055	1876	20	13.8838
AT4G40070.1	1357	1178	2	2.21103
AT4G18450.1	912	733	0	0
AT4G07031.1	459	280	0	0
AT4G40080.1	1330	1151	2.59819	2.93973
AT4G40090.1	748	569	5	11.4437
AT4G40100.1	678	499	0	0
AT4G33610.1	733	554	5	11.7536
AT4G33600.1	1494	1315	0	0
AT4G01850.1	1480	1301	177	177.177
AT4G07310.1	729	550	0	0
AT4G33590.1	1527	1348	0	0
AT4G18470.1	1525	1346	1.15957	1.12192
AT4G40042.1	651	472	10	27.5911
AT4G26620.1	1607	1428	21	19.1514
AT4G19140.1	1193	1014	8.71788	11.1965
AT4G11040.1	919	740	0	0
AT4G40045.1	725	546	16	38.1626
AT4G40060.1	1518	1339	121	117.683
AT4G01860.1	4337	4158	14	4.38484
AT4G40050.1	2257	2078	26	16.2944
AT4G26610.1	2003	1824	23	16.4215
AT4G26600.1	2450	2271	8	4.58758
AT4G21420.1	1701	1522	0	0
AT4G19170.1	2072	1893	95	65.3557
AT4G01830.1	3693	3514	0	0
AT4G18425.1	807	628	2	4.14745
AT4G19180.1	2753	2574	7	3.5416
AT4G28100.1	1270	1091	10	11.9367
AT4G26580.1	1409	1230	0	0
AT4G21410.1	2220	2041	18	11.4852
AT4G19185.1	1539	1360	5	4.78786
AT4G12915.1	1545	1366	0	0
AT4G28090.1	1644	1465	0	0
AT4G18430.1	897	718	2	3.62757
AT4G19160.2	2022	1843	58	40.9839
AT4G07320.1	4104	3925	0	0
AT4G01840.1	1575	1396	3	2.79864
AT4G07315.1	5189	5010	0	0
AT4G18440.1	1942	1763	19	14.035
AT4G19200.1	974	795	83	135.963
AT4G07324.1	2163	1984	0	0
AT4G28085.1	452	273	2	9.54065
AT4G28088.1	234	55.1953	0	0
AT4G26590.1	2628	2449	1.49238	0.793601
AT4G19150.1	1044	865	13.2821	19.9969
AT4G12920.1	1170	991	0	0
AT4G03726.1	1263	1084	0	0
AT4G35380.1	5222	5043	6	1.54943
AT4G31830.1	544	365	0	0
AT4G23810.1	1514	1335	0	0
AT4G35750.1	1155	976	152	202.817
AT4G18160.1	1501	1322	2	1.97019
AT4G08405.1	2065	1886	0	0
AT4G10180.1	1842	1663	22	17.2282
AT4G08410.1	2124	1945	3.34192	2.23763
AT4G06568.1	1407	1228	0	0
AT4G28560.1	1353	1174	0	0
AT4G06569.1	2424	2245	0	0
AT4G10190.1	1104	925	0	0
AT4G03580.1	687	508	0	0
AT4G31440.1	1140	961	0	0
AT4G31450.1	1940	1761	19	14.0509
AT4G31480.1	3423	3244	78.635	31.5679
AT4G31490.1	3306	3127	45.365	18.8931
AT4G31500.1	1745	1566	50	41.5804
AT4G18180.1	1245	1066	0	0
AT4G31470.1	558	379	0	0
AT4G31460.1	1152	973	18	24.0919
AT4G18170.1	1242	1063	2	2.45023
AT4G11000.1	1221	1042	0	0
AT4G28550.1	1685	1506	0	0
AT4G08400.1	1542	1363	1.24564	1.19017
AT4G18190.1	1438	1259	0	0
AT4G10170.1	1207	1028	13	16.4688
AT4G06567.1	1635	1456	0	0
AT4G23790.1	1455	1276	6	6.12366
AT4G28580.1	1276	1097	0	0
AT4G06563.1	1980	1801	0	0
AT4G23780.1	447	268	0	0
AT4G03610.1	912	733	2	3.55334
AT4G08450.1	3705	3526	1	0.369342
AT4G08455.1	883	704	7	12.949
AT4G06562.1	1026	847	0	0
AT4G27600.1	1761	1582	65	53.5078
AT4G35760.1	1598	1419	31	28.4505
AT4G03600.1	807	628	0	0
AT4G10150.1	742	563	8	18.5051
AT4G10160.1	709	530	0	0
AT4G27130.1	848	669	40	77.8654
AT4G06566.1	4602	4423	0	0
AT4G03590.1	741	562	0	0
AT4G06565.1	1950	1771	0	0
AT4G06564.1	1740	1561	0	0
AT4G28570.1	2747	2568	18	9.12826
AT4G08420.1	1043	864	0	0
AT4G23800.1	1626	1447	27	24.3
AT4G08430.1	2427	2248	0	0
AT4G06570.1	2229	2050	0	0
AT4G35740.1	2415	2236	9	5.24181
AT4G31510.1	793	614	11	23.3311
AT4G35700.1	1002	823	0	0
AT4G10240.1	520	341	0	0
AT4G35690.1	1161	982	0	0
AT4G10230.1	822	643	0	0
AT4G35710.1	852	673	0	0
AT4G06578.1	3804	3625	0	0
AT4G35720.1	1199	1020	2	2.55353
AT4G06579.1	2979	2800	0	0
AT4G08380.1	1314	1135	0	0
AT4G08375.1	4685	4506	0	0
AT4G31540.1	2918	2739	8	3.80372
AT4G31580.1	1012	833	31	48.4649
AT4G03560.1	2674	2495	99	51.6744
AT4G18260.1	1804	1625	7	5.6099
AT4G18250.1	2562	2383	1	0.546495
AT4G31570.1	8511	8332	33	5.15793
AT4G27120.1	1249	1070	16	19.4736
AT4G31550.1	1177	998	17	22.1834
AT4G08360.1	457	278	1	4.68453
AT4G31560.1	645	466	29	81.0443
AT4G08370.1	1053	874	0	0
AT4G18240.1	3395	3216	19	7.69393
AT4G35725.1	532	353	0	0
AT4G02740.1	1628	1449	23	20.6714
AT4G35730.1	1588	1409	7	6.4699
AT4G18210.1	1522	1343	4	3.87877
AT4G06572.1	3240	3061	0	0
AT4G08395.1	699	520	0	0
AT4G28530.1	1468	1289	0	0
AT4G28540.1	1960	1781	20	14.6244
AT4G06571.1	2571	2392	0	0
AT4G31520.1	2097	1918	1	0.678988
AT4G06573.1	1908	1729	0	0
AT4G18220.1	1035	856	1	1.52138
AT4G10200.1	2202	2023	0	0
AT4G03570.1	1044	865	0	0
AT4G06576.1	1878	1699	0	0
AT4G06577.1	510	331	0	0
AT4G10220.1	1203	1024	0	0
AT4G08390.1	1516	1337	24	23.3771
AT4G06561.1	2061	1882	0	0
AT4G10210.1	1337	1158	0	0
AT4G03565.1	792	613	0	0
AT4G03200.1	2784	2605	22	10.9983
AT4G06574.1	3663	3484	0	0
AT4G18230.1	942	763	10	17.0681
AT4G06575.1	615	436	0	0
AT4G06580.1	1680	1501	0	0
AT4G35770.1	890	711	189	346.181
AT4G22140.1	1015	836	14	21.8088
AT4G31320.1	570	391	2	6.66137
AT4G31330.1	1058	879	1	1.48157
AT4G31310.1	778	599	23	50.0048
AT4G35820.1	819	640	0	0
AT4G22150.1	1339	1160	89.4229	100.393
AT4G08510.1	2820	2641	2	0.986216
AT4G18070.1	1368	1189	31	33.954
AT4G27595.1	3828	3649	8	2.85514
AT4G31340.1	1885	1706	75	57.2523
AT4G22130.1	2674	2495	14	7.30749
AT4G08490.1	3090	2911	0	0
AT4G23730.1	1698	1519	30	25.7202
AT4G22120.1	2819	2640	14	6.90613
AT4G31350.1	1664	1485	13	11.4006
AT4G18100.1	698	519	225	564.58
AT4G35810.1	873	694	1	1.87651
AT4G18080.1	726	547	0	0
AT4G18090.1	837	658	0	0
AT4G23720.1	1183	1004	1	1.29711
AT4G08500.1	2490	2311	12.607	7.10429
AT4G31360.1	980	801	9	14.6326
